"200","2014","BIG JOHNS BBQ INC","MFDV","","BIG JOHNS BBQ ","PO BOX 510803","","","PUNTA GORDA","FL","33950","18","","BIG JOHNS BBQ","","811 HELLEN AVE","","","PUNTA GORDA","FL","33950","18","941.391.1533","7","12","MFD1850016","45","20","12/01/2019","04/18/2019","0","Risk Level 2",""
"200","2010","CUTTING EDGE PIZZA INC","NOST","","DOMINO'S PIZZA ","PO BOX 510666","","","PUNTA GORDA","FL","339510666","18","","DOMINO'S PIZZA","","3502 N ACCESS ROAD #3","","","ENGLEWOOD","FL","342248510","18","(941)475-5691","7","09","NOS1801213","20","20","12/01/2020","01/10/2020","0","Risk Level 1",""
"200","2010","BOCA GRANDE HOMEOWNRS ASSN INC","NOST","","BOCA GRANDE CLUB ","PO BOX 1070","","","BOCA GRANDE","FL","33921","18","","CENTER COURT CAFE & DELI","","5000 GASPARILLA RD","","","BOCA GRANDE","FL","33921","18","9642211","7","09","NOS1801585","20","20","12/01/2020","11/06/2019","0","Risk Level 1",""
"200","2010","HOWELL KARAS ENT INC","NOST","","","6030 WESTBOURGH DR 832-0001","","","NAPLES","FL","34112","21","","LITTLE CAESERS FRANCHISE","","4911 RATTLESNAKE HAMM RD","","","NAPLES","FL","34112","21","(941)793-1300","7","24","NOS2101217","20","20","12/01/2020","12/27/2019","0","Risk Level 1",""
"200","2010","WCT PROPERTIES INC","NOST","","","PO BOX 1035","","","ESTERO","FL","33928","46","(941)434-5850","BEN & JERRY'S","","4320 N GULFSHORE BLVD","","","NAPLES","FL","34102","21","(941)434-5850","7","23","NOS2101251","20","20","12/01/2020","08/09/2019","0","Risk Level 1",""
"200","2010","QUAIL WEST FOUNDATION INC","NOST","","","5950 BURNHAM RD","","","NAPLES","FL","34119","21","(941)592-1191","QUAIL WEST GOLF & CC SNACKBAR","","5950 BURNHAM RD","","","NAPLES","FL","34119","21","(941)592-1191","7","21","NOS2101855","20","20","12/01/2020","01/31/2020","0","Risk Level 2",""
"200","2010","COLLIER RESERVE GOLF CLUB","NOST","","","11711 COLLIERS RESERVE DR","","","NAPLES","FL","34110","21","(941)592-1551","COLLIER RESERVE G C TURNAROUND","","11711 COLLIERS RESERVE DR","","","NAPLES","FL","34110","21","(941)592-1551","7","21","NOS2101950","20","20","12/01/2020","12/12/2019","0","Risk Level 2",""
"200","2010","PIZZA MANAGEMENT OF NORTH NAPL","NOST","","TONY COMERIATO","10265 N TAMIAMI TRAIL STE3","","","NAPLES","FL","34108","21","239-537-5143","HUNGRY HOWIES PIZZA & SUBS","","10265 N TAMIAMI TRL","","","NAPLES","FL","34110","21","(941)597-0007","7","21","NOS2102008","20","20","12/01/2020","12/30/2019","0","Risk Level 2",""
"200","2010","ATHENS GRECIAN DELIGHT INC","NOST","","","1441 TAMIAMI TRAIL #595","","","PORT CHARLOTTE","FL","339481001","18","(941)255-1550","ATHENS GRECIAN DELIGHT","","1441 TAMIAMI TRAIL #595","","","PORT CHARLOTTE","FL","339481001","18","(941)255-1550","7","12","NOS1801100","20","20","12/01/2020","01/27/2020","0","Risk Level 2",""
"200","2010","ENGLEWOOD PIZZA INC","NOST","","","4112 BEE RIOGE ROAD","","","SARASOTA","FL","34233","68","(941)475-8384","HUNGRY HOWIE'S","","1720 S MCCALL RD #1","","","ENGLEWOOD","FL","342234800","18","(941)475-8384","7","09","NOS1801209","20","20","12/01/2020","12/17/2019","0","Risk Level 1",""
"200","2010","MING DYNASTY INC","NOST","","MING DYNASTY RESTAURANT ","12555 COLLIER BLVD #8","","","NAPLES","FL","34116","21","","MING DYNASTY RESTAURANT","","12555 COLLIER BLVD #8","","","NAPLES","FL","34116","21","(239)352-2888","7","22","NOS2102016","20","20","12/01/2020","02/13/2020","0","Risk Level 2",""
"200","2010","A W RIDGWAY INC","NOST","","","1300 THIRD ST SOUTH","","","NAPLES","FL","34102","21","(239)262-5500","RIDGWAY BAR AND GRILL","","1300 S THIRD ST SO","","","NAPLES","FL","34102","21","(941)262-5500","7","23","NOS2101135","20","20","12/01/2020","11/21/2019","0","Risk Level 1",""
"200","2010","MAXI STORAGE INC","NOST","","","371 AIRPORT RD","","","NAPLES","FL","34104","21","","MICHELBOB'S","","915 N COLLIER BLVD","","","MARCO ISLAND","FL","34145","21","(239)394-0302","7","24","NOS2101797","20","20","12/01/2020","01/27/2020","0","Risk Level 2",""
"200","2010","PEACE RIVER INC","SEAT","","PEACE RIVER INC ","13180 N CLEVELAND AVE","","","FORT MYERS","FL","339036200","18","","KENTUCKY FRIED CHICKEN","","4635 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339802932","18","(941)625-1200","7","12","SEA1800396","20","20","12/01/2020","09/26/2019","84","Risk Level 2",""
"200","2010","ADELSON PAMELA S","SEAT","","SMOKEHOUSE RESTAURANT","415 COOPER ST","","","PUNTA GORDA","FL","339503900","18","(941)639-2000","SMOKEHOUSE RESTAURANT","","415 COOPER ST","","","PUNTA GORDA","FL","339503900","18","(941)639-2000","7","12","SEA1800584","20","20","12/01/2020","01/15/2020","60","Risk Level 2",""
"200","2010","BKD ENTERPRISES INCORPORATED","SEAT","","","2395 TAMIAMI TRL #206","","","PORT CHARLOTTE","FL","33952","18","(941)627-9200","HUNGRY HOWIES","","2395 TAMIAMI TRL #16","","","PORT CHARLOTTE","FL","339523943","18","(941)627-9200","7","12","SEA1800671","20","20","12/01/2020","11/26/2019","38","Risk Level 1",""
"200","2010","WOOD DONAVON J","SEAT","","","4329 N. CRANBERRY BLVD.","","","NORTH PORT","FL","34286","68","","SWEET SCOOPS ICE CREAM","","171 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339534502","18","(941)624-3051","7","09","SEA1800716","20","20","12/01/2020","07/14/2019","30","Risk Level 1",""
"200","2010","ISLAND HARBOR BEACH CLUB LTD","SEAT","","","7092 PLACIDA RD","","","CAPE HAZE","FL","339462501","18","(941)697-0566","RUM BAY RESTAURANT","","7092 PLACIDA RD","","","CAPE HAZE","FL","339462501","18","(941)697-0566","7","09","SEA1800869","20","20","12/01/2020","03/04/2020","120","Risk Level 2",""
"200","2010","RT TAMPA FRANCHISE LTD","SEAT","","","P.O BOX 781199","","","WICHITA","KS","67278","716","","RUBY TUESDAY RESTAURANT 2106","","1441 TAMIAMI TRL #995","","","PORT CHARLOTTE","FL","33948","18","941.629.7144","7","12","SEA1800986","20","20","12/01/2020","09/04/2019","199","Risk Level 2",""
"200","2010","CHARLOTTE TREASURE LANES INC","SEAT","","","1059 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339533805","18","(941)625-3930","CHARLOTTE TREASURE LANES","","1059 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339533805","18","(941)625-3930","7","09","SEA1801167","20","20","12/01/2020","03/04/2020","91","Risk Level 2",""
"200","2010","MAPLE LEAF CC RESTAURANT INC","SEAT","","","2100 KINGS HWY","","","PORT CHARLOTTE","FL","339804258","18","(941)625-3130","MAPLE LEAF SANDBAR","","2100 KINGS HWY","","","PORT CHARLOTTE","FL","339804258","18","(941)764-0060","7","12","SEA1801112","20","20","12/01/2020","01/28/2020","120","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC #243","SEAT","","ATTN: LEGAL DEPT","3000 OLYMPUS BLVD","","","DALLAS","TX","75019","744","","CHILI'S SOUTHWEST GRILL & BAR","","1471 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339481069","18","(941)255-0058","7","12","SEA1801147","20","20","12/01/2020","07/31/2019","220","Risk Level 2",""
"200","2010","CHECKERS DRIVE-IN RESTAURANTS INC","SEAT","","CHECKERS DRIVE IN REST INC ","4300 W CYPRESS ST STE 600","","","TAMPA","FL","33607","18","","CHECKERS DRIVE IN REST # 179","","1793 TAMIAMI TRL 179-C","","","MURDOCK","FL","33948","18","(941)255-0768","7","12","SEA1801157","20","20","12/01/2020","12/13/2019","56","Risk Level 2",""
"200","2010","SMUGGLER'S ENTERPRISES INC","SEAT","","","PO BOX 511289","","","PUNTA GORDA","FL","33950","18","941.637.1177","SMUGGLER'S HARPOON HARRYS","","1200 W RETTA ESPLANADE #54","","","PUNTA GORDA","FL","339505339","18","(941)637-1177","7","12","SEA1801273","20","20","12/01/2020","02/04/2020","291","Risk Level 2",""
"200","2010","CRACKER BARREL OLD COUNTRY STORE INC","SEAT","","","305 HARTMANN DR","","","LEBANON","TN","37087","743","","CRACKER BARREL #225","","800 KINGS HWY","","","PORT CHARLOTTE","FL","33980","18","941 624 4994","7","12","SEA1801335","20","20","12/01/2020","12/12/2019","206","Risk Level 2",""
"200","2010","ATA-MAN INC","SEAT","","","2045 N BEACH RD","","","ENGLEWOOD","FL","34223","68","","LOCK-N-KEY RESTAURANT & PUB","","2045 N BEACH RD","","","ENGLEWOOD","FL","34223","68","","7","09","SEA1800065","20","20","12/01/2020","03/03/2020","164","Risk Level 2",""
"200","2010","QUAIL RUN GOLF CLUB INC","SEAT","","","1 FOREST LAKES BLVD","","","NAPLES","FL","34105","21","(239)261-2198","QUAIL RUN GOLF CLUB","","1 FOREST LAKES BLVD","","","NAPLES","FL","34105","21","(239)261-3930","7","22","SEA2100487","20","20","12/01/2020","02/14/2020","125","Risk Level 2",""
"200","2010","WILDERNESS CO CLUB INC","SEAT","","","101 CLUBHOUSE DR","","","NAPLES","FL","34105","21","(239)261-6060","WILDERNESS CO CLUB","","101 CLUBHOUSE DR","","","NAPLES","FL","34105","21","(239)261-6060","7","22","SEA2100540","20","20","12/01/2020","01/31/2020","116","Risk Level 2",""
"200","2010","PELICAN BEND INC","SEAT","","","219 CAPRI BLVD","","","NAPLES","FL","34113","21","(941)394-6857","PELICAN BEND THE ISLES CAPRI","","219 CAPRI BLVD","","","NAPLES","FL","34113","21","239.394.3452","7","24","SEA2100622","20","20","12/01/2020","01/03/2020","70","Risk Level 2",""
