"D6","56","Okaloosa","2010","5603794","TACO TOWN","5661 HWY 4","BAKER","32531","2858334","2","Food","Routine - Food","Call Back - Complied","07/01/2019","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6354798","6882894"
"D6","56","Okaloosa","2010","5603854","THAI SIAM CUISINE","396 CEDAR AVE","CRESTVIEW","32536","2900029","1","Food","Routine - Food","Inspection Completed - No Further Action","12/17/2019","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4410255","6964787"
"D6","56","Okaloosa","2010","5603534","ARIRANG","172 E WOODUFF AVE","CRESTVIEW","32536","2919731","1","Food","Routine - Food","Inspection Completed - No Further Action","08/08/2019","","","3","2","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7105745","6995631"
"D6","56","Okaloosa","2010","5603769","JUNO'S SUSHI","110 EGLIN PKWY","FORT WALTON BEACH","32548","2896868","1","Food","Routine - Food","Warning Issued","03/02/2020","","","2","0","1","1","Y","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3977812","6960241"
"D6","56","Okaloosa","2010","5602987","RICK'S CRAB TRAP","178 EGLIN PKWY","FORT WALTON BEACH","32548","2948236","1","Food","Routine - Food","Inspection Completed - No Further Action","12/19/2019","","","3","1","2","0","Y","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5496281","7097911"
"D6","56","Okaloosa","2010","5603638","HOLI INDIAN CUISINE","280 EGLIN PKWY NE","FORT WALTON BEACH","32547","2930500","2","Food","Routine - Food","Call Back - Complied","02/11/2020","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7306617","7157617"
"D6","67","Santa Rosa","2010","6701526","SWEET FROG GULF BREEZE","3749 GULF BREEZE PKWY","GULF BREEZE","32563","2920119","2","Food","Routine - Food","Call Back - Complied","11/05/2019","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6844922","7080703"
"D6","50","Madison","2010","5000162","MADE TO ORDER CATERING AND DIVINE EVENTS RESTAURANT","5806 NE COLIN KELLY HWY","MADISON","32340","2892459","1","Food","Routine - Food","Inspection Completed - No Further Action","11/06/2019","","","1","0","1","0","Y","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3279130","6953773"
"D6","42","Jackson","2010","4200536","WENDY'S OLD FASHIONED HAMBURGERS","4256 LAFAYETTE ST","MARIANNA","32446","2929808","1","Food","Routine - Food","Inspection Completed - No Further Action","10/22/2019","","","3","0","1","2","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7029225","7012006"
"D6","56","Okaloosa","2010","5601809","THAI GARLIC SUSHI BAR & GRILL","140 E MIRACLE STRIP PKWY","MARY ESTHER","32569","2925793","1","Food","Routine - Food","Administrative complaint recommended","08/16/2019","","","11","2","2","7","Y","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6888526","7005272"
