"200","2010","PEACE RIVER INC","SEAT","","PEACE RIVER INC ","13180 N CLEVELAND AVE","","","FORT MYERS","FL","339036200","18","","KENTUCKY FRIED CHICKEN","","4635 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339802932","18","(941)625-1200","7","07","SEA1800396","20","20","12/01/2019","06/29/2019","84","Risk Level 2",""
"200","2010","ADELSON PAMELA S","SEAT","","SMOKEHOUSE RESTAURANT","415 COOPER ST","","","PUNTA GORDA","FL","339503900","18","(941)639-2000","SMOKEHOUSE RESTAURANT","","415 COOPER ST","","","PUNTA GORDA","FL","339503900","18","(941)639-2000","7","07","SEA1800584","20","20","12/01/2019","02/27/2019","60","Risk Level 2",""
"200","2010","BKD ENTERPRISES INCORPORATED","SEAT","","","2395 TAMIAMI TRL #206","","","PORT CHARLOTTE","FL","33952","18","(941)627-9200","HUNGRY HOWIES","","2395 TAMIAMI TRL #16","","","PORT CHARLOTTE","FL","339523943","18","(941)627-9200","7","07","SEA1800671","20","20","12/01/2019","04/27/2019","38","Risk Level 2",""
"200","2010","WOOD DONAVON J","SEAT","","","4329 N. CRANBERRY BLVD.","","","NORTH PORT","FL","34286","68","","SWEET SCOOPS ICE CREAM","","171 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339534502","18","(941)624-3051","7","03","SEA1800716","20","20","12/01/2019","06/29/2019","30","Risk Level 1",""
"200","2010","ISLAND HARBOR BEACH CLUB LTD","SEAT","","","7092 PLACIDA RD","","","CAPE HAZE","FL","339462501","18","(941)697-0566","RUM BAY RESTAURANT","","7092 PLACIDA RD","","","CAPE HAZE","FL","339462501","18","(941)697-0566","7","03","SEA1800869","20","20","12/01/2019","06/29/2019","120","Risk Level 2",""
"200","2010","RT TAMPA FRANCHISE LTD","SEAT","","","333 EAST BROADWAY AVENUE ","","","MARYVILLE","TN","37804","743","","RUBY TUESDAY RESTAURANT 2106","","1441 TAMIAMI TRL #995","","","PORT CHARLOTTE","FL","33948","18","941.629.7144","7","07","SEA1800986","20","20","12/01/2019","06/29/2019","199","Risk Level 2",""
"200","2010","AKSZ JANOS G & NANCY L","NOST","","","1441 TAMIAMI TRL UNIT 587","","","PORT CHARLOTTE","FL","33948","18","(941)624-3440","TOWN CENTER ICE CREAM & YOGURT","","1441 TAMIAMI TRL UNIT 58","","","PORT CHARLOTTE","FL","339481001","18","(941)624-3440","7","07","NOS1800994","20","20","12/01/2019","02/07/2019","0","Risk Level 2",""
"200","2010","CHARLOTTE TREASURE LANES INC","SEAT","","","1059 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339533805","18","(941)625-3930","CHARLOTTE TREASURE LANES","","1059 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339533805","18","(941)625-3930","7","03","SEA1801167","20","20","12/01/2019","06/29/2019","91","Risk Level 2",""
"200","2010","MAPLE LEAF CC RESTAURANT INC","SEAT","","","2100 KINGS HWY","","","PORT CHARLOTTE","FL","339804258","18","(941)625-3130","MAPLE LEAF SANDBAR","","2100 KINGS HWY","","","PORT CHARLOTTE","FL","339804258","18","(941)764-0060","7","07","SEA1801112","20","20","12/01/2019","03/08/2019","120","Risk Level 2",""
"200","2010","BRINKER FLORIDA INC #243","SEAT","","ATTN: LEGAL DEPT","6820 LBJ FREEWAY","","","DALLAS","TX","75240","18","","CHILI'S SOUTHWEST GRILL & BAR","","1471 TAMIAMI TRL","","","PORT CHARLOTTE","FL","339481069","18","(941)255-0058","7","07","SEA1801147","20","20","12/01/2019","03/30/2019","220","Risk Level 2",""
"200","2010","CHECKERS DRIVE-IN RESTAURANTS INC","SEAT","","CHECKERS DRIVE IN REST INC ","4300 W CYPRESS ST STE 600","","","TAMPA","FL","33607","18","","CHECKERS DRIVE IN REST # 179","","1793 TAMIAMI TRL 179-C","","","MURDOCK","FL","33948","18","(941)255-0768","7","07","SEA1801157","20","20","12/01/2019","06/29/2019","56","Risk Level 2",""
"200","2010","CUTTING EDGE PIZZA INC","NOST","","DOMINO'S PIZZA ","PO BOX 510666","","","PUNTA GORDA","FL","339510666","18","","DOMINO'S PIZZA","","3502 N ACCESS ROAD #3","","","ENGLEWOOD","FL","342248510","18","(941)475-5691","7","03","NOS1801213","20","20","12/01/2019","05/13/2019","0","Risk Level 1",""
"200","2010","SMUGGLER'S ENTERPRISES INC","SEAT","","","PO BOX 511289","","","PUNTA GORDA","FL","33950","18","941.637.1177","SMUGGLER'S HARPOON HARRYS","","1200 W RETTA ESPLANADE #54","","","PUNTA GORDA","FL","339505339","18","(941)637-1177","7","07","SEA1801273","20","20","12/01/2019","01/15/2019","291","Risk Level 2",""
"200","2010","CRACKER BARREL OLD COUNTRY STORE INC","SEAT","","","305 HARTMANN DR","","","LEBANON","TN","37087","743","","CRACKER BARREL #225","","800 KINGS HWY","","","PORT CHARLOTTE","FL","33980","18","941 624 4994","7","07","SEA1801335","20","20","12/01/2019","03/12/2019","206","Risk Level 2",""
"200","2010","ATA-MAN INC","SEAT","","","2045 N BEACH RD","","","ENGLEWOOD","FL","34223","68","","LOCK-N-KEY RESTAURANT & PUB","","2045 N BEACH RD","","","ENGLEWOOD","FL","34223","68","","7","03","SEA1800065","20","20","12/01/2019","06/29/2019","164","Risk Level 2",""
"200","2010","QUAIL RUN GOLF CLUB INC","SEAT","","","1 FOREST LAKES BLVD","","","NAPLES","FL","34105","21","(239)261-2198","QUAIL RUN GOLF CLUB","","1 FOREST LAKES BLVD","","","NAPLES","FL","34105","21","(239)261-3930","7","15","SEA2100487","20","20","12/01/2019","06/29/2019","125","Risk Level 2",""
"200","2010","WILDERNESS CO CLUB INC","SEAT","","","101 CLUBHOUSE DR","","","NAPLES","FL","34105","21","(239)261-6060","WILDERNESS CO CLUB","","101 CLUBHOUSE DR","","","NAPLES","FL","34105","21","(239)261-6060","7","15","SEA2100540","20","20","12/01/2019","06/12/2019","116","Risk Level 2",""
"200","2010","PELICAN BEND INC","SEAT","","","219 CAPRI BLVD","","","NAPLES","FL","34113","21","(941)394-6857","PELICAN BEND THE ISLES CAPRI","","219 CAPRI BLVD","","","NAPLES","FL","34113","21","239.394.3452","7","16","SEA2100622","20","20","12/01/2019","06/13/2019","70","Risk Level 2",""
"200","2010","GATHERING @ GOLDEN GATE LLC (","SEAT","","","12035 COLLIER BLVD","","","NAPLES","FL","34116","21","(941)455-4242","MELS DINER","","12035 COLLIER BLVD","","","NAPLES","FL","34116","21","(941)455-4242","7","14","SEA2100774","20","20","12/01/2019","02/18/2019","152","Risk Level 2",""
"200","2010","WYNDEMERE COUNTRY CLUB INC","SEAT","","","700 WYNDEMERE WAY","","","NAPLES","FL","34105","21","(239)263-2228","WYNDEMERE TIEBREAKER SNACK BAR","","700 WYNDEMERE WAY","","","NAPLES","FL","34105","21","(239)263-2228","7","15","SEA2100782","20","20","12/01/2019","06/29/2019","220","Risk Level 2",""
"200","2010","B F FT MYERS INC","SEAT","","BF FT MYS-WENDYS-BRIDGEMAN ","25450 AIRPORT RD","","","PUNTA GORDA","FL","339505746","21","","WENDYS OLD FASHIONED HAMBURGER","","4100 N TAMIAMI TRL","","","NAPLES","FL","34102","21","(239)262-8351","7","15","SEA2100790","20","20","12/01/2019","07/02/2019","92","Risk Level 2",""
"200","2010","MARRIOTT HOTEL SERVICES INC","SEAT","","ATTN: COHEN MEDWINTER","400 S COLLIER BLVD","","","MARCO ISLAND","FL","34145","21","239-642-2633","MARRIOTT TIKI BAR","","400 S COLLIER BLVD","","","MARCO ISLAND","FL","34145","21","(941)394-2511","7","16","SEA2100986","20","20","12/01/2019","02/26/2019","30","Risk Level 2",""
"200","2010","LUIGI PIZZA CORP","SEAT","","","820 S 12 AVE","","","NAPLES","FL","341027324","21","(941)649-4440","NAPOLI PIZZA ON THE BAY I DELI","","820 S 12 AVE","","","NAPLES","FL","341027324","21","(239)649-4440","7","15","SEA2101071","20","20","12/01/2019","04/09/2019","45","Risk Level 2",""
"200","2010","BOCA GRANDE HOMEOWNRS ASSN INC","NOST","","BOCA GRANDE CLUB ","PO BOX 1070","","","BOCA GRANDE","FL","33921","18","","CENTER COURT CAFE & DELI","","5000 GASPARILLA RD","","","BOCA GRANDE","FL","33921","18","9642211","7","03","NOS1801585","20","20","12/01/2019","06/29/2019","0","Risk Level 2",""
"200","2010","HOOTER'S OF PT CHARLOTTE INC","SEAT","","","2035 COLONIAL BLVD","","","FORT MYERS","FL","33907","46","6250200","HOOTER'S OF PT CHARLOTTE","","1360 TAMIAMI TRL","","","PORT CHARLOTTE","FL","33948","18","6250200","7","07","SEA1801591","20","20","12/01/2019","01/29/2019","201","Risk Level 2",""
"200","2010","RITZ-CARLTON HOTEL COMPANY LLC & CCRC","SEAT","","ATTN: DIRECTOR OF FINANCE","280 VANDERBILT BEACH ROAD","","","NAPLES","FL","34108","21","","RITZ CARLTON-MAIN/PASTRY/GRILL","","280 VANDERBILT BCH RD","","","NAPLES","FL","34108","21","(239)598-3300","7","12","SEA2101048","20","20","12/01/2019","05/01/2019","1000","Risk Level 2",""
"200","2010","VINEYARDS DEVELOPMENT CORP","SEAT","","","400 VINEYARD BLVD","","","NAPLES","FL","34119","21","(941)353-1500","VINEYARDS GOLF & COUNTRY CLUB","","400 VINEYARD BLVD","","","NAPLES","FL","34119","21","(941)353-1500","7","12","SEA2101150","20","20","12/01/2019","04/11/2019","450","Risk Level 2",""
"200","2010","COUNTRYSIDE MASTER ASSOC INC","SEAT","","","600 COUNTRYSIDE DR","","","NAPLES","FL","34112","21","239-353-1780","COUNTRYSIDE CO CL REST","","600 COUNTRYSIDE DR","","","NAPLES","FL","34112","21","(239)353-1780","7","16","SEA2101177","20","20","12/01/2019","04/10/2019","280","Risk Level 2",""
"200","2010","MELS FOOD INC","SEAT","","","5051 CASTELLO DR STE 222","","","NAPLES","FL","34103","21","239 643 9898","MELS DINER NAPLES","","3650 N TAMIAMI TRL","","","NAPLES","FL","34103","21","239-643-9898","7","14","SEA2101181","20","20","12/01/2019","02/21/2019","156","Risk Level 2",""
"200","2010","KRETCH'S INC","SEAT","","","527 BALD EAGLE DR","","","MARCO ISLAND","FL","339372700","21","(941)394-3433","KRETCH'S RESTAURANT","","527 BALD EAGLE DR","","","MARCO ISLAND","FL","34145","21","(239)394-3433","7","16","SEA2101188","20","20","12/01/2019","03/28/2019","165","Risk Level 2",""
"200","2010","NANCJO INC","SEAT","","CANDITO MANAGEMENT GROUP INC","2626-3 E TAMIAMI TRL","","","NAPLES","FL","34145","21","","SUBWAY","","670 BALD EAGLE DR","","","MARCO ISL","FL","34145","21","(239)394-7009","7","16","SEA2101210","20","20","12/01/2019","05/15/2019","34","Risk Level 1",""
"200","2010","HOWELL KARAS ENT INC","NOST","","","6030 WESTBOURGH DR 832-0001","","","NAPLES","FL","34112","21","","LITTLE CAESERS FRANCHISE","","4911 RATTLESNAKE HAMM RD","","","NAPLES","FL","34112","21","(941)793-1300","7","16","NOS2101217","20","20","12/01/2019","04/17/2019","0","Risk Level 1",""
"200","2010","OCEAN STATE RESORTS INC","SEAT","","","4300 N GULF SHORE BLVD STE 104","","","NAPLES","FL","34103","21","(239)263-1662","M WATERFRONT GRILLE","","4300 N GULF SHORE BLVD STE 104","","","NAPLES","FL","34103","21","239-263-1662","7","14","SEA2101227","20","20","12/01/2019","04/09/2019","240","Risk Level 2",""
"200","2010","GOOD TIMES INC","SEAT","","GOOD TIMES DINER","325 AIRPORT RD","","","NAPLES","FL","34104","21","(941)434-8772","GOOD TIMES DINER","","325 AIRPORT RD","","","NAPLES","FL","34104","21","(239)434-8772","7","15","SEA2101230","20","20","12/01/2019","03/12/2019","52","Risk Level 2",""
"200","2010","WCT PROPERTIES INC","NOST","","","PO BOX 1035","","","ESTERO","FL","33928","46","(941)434-5850","BEN & JERRY'S","","4320 N GULFSHORE BLVD","","","NAPLES","FL","34102","21","(941)434-5850","7","15","NOS2101251","20","20","12/01/2019","06/29/2019","0","Risk Level 2",""
"200","2010","PELICAN BEND INC","SEAT","","","219 CARI BLVD","","","ISLES OF CAPRI","FL","34113","21","(941)394-3452","PELICAN BEND MARINA","","219 CARI BLVD","","","ISLES OF CAPRI","FL","34113","21","(941)394-3452","7","16","SEA2101311","20","20","12/01/2019","06/13/2019","40","Risk Level 2",""
"200","2010","PELICAN BAY OF NAPLES FOUNDATION INC","SEAT","","","6251 PELICAN BAY","","","NAPLES","FL","34108","21","","SANDBAR-SUNSET CAFE","","6089 PELICAN BAY BLVD","","","NAPLES","FL","34108","21","","7","12","SEA2101322","20","20","12/01/2019","06/29/2019","60","Risk Level 2",""
"200","2010","AUDUBON COUNTRY CLUB INC","SEAT","","","625 AUDUBON DR","","","NAPLES","FL","34110","21","(941)597-2800","AUDUBON CC MAIN DINING","","625 AUDUBON DR","","","NAPLES","FL","34110","21","(941)597-2800","7","12","SEA2101397","20","20","12/01/2019","02/07/2019","295","Risk Level 2",""
"200","2010","RITZ-CARLTON HOTEL COMPANY LLC & CCRC","SEAT","","","280 VANDERBILT BEACH ROAD","","","NAPLES","","34108","21","239-598-6642","RITZ CARLTON-BEACH PAVILION","","280 VANDERBILT BEACH RD","","","NAPLES","FL","34108","21","(941)598-3300","7","12","SEA2101478","20","20","12/01/2019","05/01/2019","100","Risk Level 2",""
"200","2010","HOLE IN WALL GOLF CLUB","SEAT","","HOLE IN WALL GOLF CLUB","3600 GOODLETTE RD N","","","NAPLES","FL","34103","21","","HOLE IN THE WALL","","3600 GOODLETTE RD N","","","NAPLES","FL","34103","21","239.261.1261","7","14","SEA2100042","20","20","12/01/2019","03/06/2019","86","Risk Level 2",""
"200","2010","NAPLES GOLF & BCH CLUB","SEAT","","","851 N 1 GULF SHORE BLVD","","","NAPLES","FL","34102","21","","SUNSET BEACH BAR","","851 N 1 GULF SHORE BLVD","","","NAPLES","FL","34102","21","239.261.2222","7","15","SEA2100049","20","20","12/01/2019","06/18/2019","575","Risk Level 2",""
"200","2010","NAPLES HOTEL CO COLLIER FD & B","SEAT","","CARI LARCOMB","2555 TAMIAMI TRAIL N","","","NAPLES","FL","34103","21","239.261.6046","FUJI YAMA CLUB SUSHI","","2555 N 9 ST","","","NAPLES","FL","34103","21","(239)261-6046","7","14","SEA2100073","20","20","12/01/2019","04/02/2019","110","Risk Level 2",""
"200","2010","MARRIOTT HOTEL SERVICES INC","SEAT","","","400 S COLLIER BLVD","","","MARCO ISLAND","FL","34145","21","239-642-2628","MARRIOTT LOBBY BAR","","400 S COLLIER BLVD","","","MARCO ISLAND","FL","34145","21","(941)394-2511","7","16","SEA2101543","20","20","12/01/2019","02/27/2019","119","Risk Level 2",""
"200","2010","LONGSHORE LAKE FON INC","SEAT","","","11399 PHOENIX WAY","","","NAPLES","FL","34119","21","(941)566-2402","CLUB AT LONGSHORE LAKE REST","","11399 PHOENIX WAY","","","NAPLES","FL","34119","21","(239)566-2402","7","12","SEA2101552","20","20","12/01/2019","03/26/2019","270","Risk Level 2",""
"200","2010","CRACKER BARREL OLD COUNTRY STORE INC","SEAT","","","305 HARTMANN DR","","","LEBANON","TN","37087","743","","CRACKER BARREL #117","","3845 TOLLGATE BLVD","","","NAPLES","FL","34114","21","239 455 6588","7","16","SEA2101681","20","20","12/01/2019","02/19/2019","212","Risk Level 2",""
"200","2010","BF FORT MYERS INC","SEAT","","BF FT MYS WENDYS-BRIDGEMAN ","25450 AIRPORT RD","","","PUNTA GORDA","FL","339505746","21","","WENDY'S OLD FASHIONED HAMBURGE","","10941 AIRPORT RD","","","NAPLES","FL","34110","21","(239)592-0888","7","12","SEA2101828","20","20","12/01/2019","04/05/2019","90","Risk Level 2",""
"200","2010","QUAIL WEST FOUNDATION INC","NOST","","","5950 BURNHAM RD","","","NAPLES","FL","34119","21","(941)592-1191","QUAIL WEST GOLF & CC SNACKBAR","","5950 BURNHAM RD","","","NAPLES","FL","34119","21","(941)592-1191","7","12","NOS2101855","20","20","12/01/2019","10/02/2018","0","Risk Level 1",""
"200","2010","QUAIL WEST FOUNDATION INC","SEAT","","","5950 BURNHAM ROAD","","","NAPLES","FL","34119","21","(941)592-1191","QUAIL WEST WEDGE ROOM","","5950 BURNHAM ROAD","","","NAPLES","FL","34119","21","(941)592-1191","7","12","SEA2101863","20","20","12/01/2019","03/20/2019","154","Risk Level 2",""
"200","2010","QUAIL WEST FOUNDATION INC","SEAT","","","5950 BURNHAM ROAD","","","NAPLES","FL","34119","21","(941)592-1191","QUAIL WEST GRILLE ROOM","","5950 BURNHAM ROAD","","","NAPLES","FL","34119","21","(941)592-1191","7","12","SEA2101864","20","20","12/01/2019","03/20/2019","172","Risk Level 2",""
"200","2010","OLD MARCO PUB & REST INC (THE)","SEAT","","","1105 BALD EAGLE DR","","","MARCO ISLAND","FL","34145","21","(941)642-9700","OLD MARCO PUB & REST (THE)","","1105 BALD EAGLE DR","","","MARCO ISLAND","FL","34145","21","(941)642-9700","7","16","SEA2101894","20","20","12/01/2019","06/14/2019","150","Risk Level 2",""
"200","2010","GOURMET OF NAPLES INC","SEAT","","","4077 TAMIAMI TRL N #A101","","","NAPLES","FL","34103","21","(941)434-8868","ALEXANDER'S","","4077 N TAMIAMI TRL","","","NAPLES","FL","34103","21","(941)434-8868","7","14","SEA2101941","20","20","12/01/2019","02/27/2019","150","Risk Level 2",""
"200","2010","COLLIER RESERVE GOLF CLUB","NOST","","","11711 COLLIERS RESERVE DR","","","NAPLES","FL","34110","21","(941)592-1551","COLLIER RESERVE G C TURNAROUND","","11711 COLLIERS RESERVE DR","","","NAPLES","FL","34110","21","(941)592-1551","7","12","NOS2101950","20","20","12/01/2019","03/13/2019","0","Risk Level 2",""
"200","2010","S W FLORIDA CHILI INC","SEAT","","","710 N 9 ST","","","NAPLES","FL","34102","21","(941)649-5665","SKYLINE CHILI","","710 N 9 ST","","","NAPLES","FL","34102","21","(941)649-5665","7","15","SEA2101961","20","20","12/01/2019","02/18/2019","43","Risk Level 2",""
