"D6","13","Bay","2022",1300001,"LANDMARK","17501 FRONT BEACH RD","PANAMA CITY BCH","32413",3,1,"Food","Complaint Full","Inspection Completed - No Further Action","03/21/2017",,,1,1,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6153961,6177364
"D6","13","Bay","2010",1300012,"MCDONALDS","717 HARRISON AVE","PANAMA CITY","32405",2599164,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/22/2016",,,10,2,2,6,"Y",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3428183,5937454
"D6","13","Bay","2010",1300037,"YACHT CLUB GRILL","218 BUNKERS COVE RD","PANAMA CITY","324013910",2587831,2,"Food","Routine - Food","Call Back - Complied","10/11/2016",,,3,1,0,2,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130156,6076558
"D6","13","Bay","2010",1300037,"YACHT CLUB GRILL","218 BUNKERS COVE RD","PANAMA CITY","324013910",2587831,1,"Food","Routine - Food","Warning Issued","10/07/2016",,,8,3,1,4,"Y",1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130156,5916061
"D6","13","Bay","2010",1300055,"SOMBRERO RESTAURANT","5531 E US HWY 98","PANAMA CITY","324047420",2587801,1,"Food","Routine - Food","Inspection Completed - No Further Action","12/27/2016",,,4,2,1,1,"Y",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130179,5915995
"D6","13","Bay","2010",1300066,"POMPANO KEY","10292 FRONT BEACH RD","PANAMA CITY BEACH","32407",2610291,1,"Food","Routine - Food","Warning Issued","09/15/2016",,,26,1,9,16,"Y",1,3,0,0,1,0,0,1,0,0,0,2,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5240671,5953584
"D6","13","Bay","2010",1300103,"TALLY HO DRIVE IN REST","1449 HARRISON AVE","PANAMA CITY","324012209",2588931,1,"Food","Routine - Food","Inspection Completed - No Further Action","01/25/2017",,,8,1,2,5,"Y",0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130227,5918075
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2668187,1,"Food","Complaint Full","Warning Issued","01/26/2017",,,9,3,1,5,"Y",0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100024,6142381
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2621106,1,"Food","Routine - Food","Inspection Completed - No Further Action","12/09/2016",,,6,0,1,5,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100024,5970188
"D6","13","Bay","2010",1300106,"COUNTRY FOLKS CAFE","1307 OHIO AVE","LYNN HAVEN","32444",2668187,2,"Food","Complaint Full","Call Back - Complied","01/27/2017",,,2,1,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100024,6147385
"D6","13","Bay","2010",1300109,"HOOTERS","12709 W HWY 98","PANAMA CITY BCH","324073309",2641508,1,"Food","Routine - Food","Inspection Completed - No Further Action","01/05/2017",,,5,1,0,4,"Y",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130231,6042565
"D6","13","Bay","2010",1300109,"HOOTERS","12709 W HWY 98","PANAMA CITY BCH","324073309",2588932,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/22/2016",,,7,1,0,6,"Y",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130231,5918076
